Fuel_Type,Country,Code,Year,Share_Percent
Renewables,Belgium,BEL,2002,0.47973493
Renewables,Belgium,BEL,2003,0.48671448
Renewables,Belgium,BEL,2004,0.606298
Renewables,Belgium,BEL,2005,0.8666806
Renewables,Belgium,BEL,2006,1.2095445
Renewables,Belgium,BEL,2007,1.4152513
Renewables,Belgium,BEL,2008,1.7643934
Renewables,Belgium,BEL,2009,2.5553334
Renewables,Belgium,BEL,2010,3.1909645
Renewables,Belgium,BEL,2011,4.0780997
Renewables,Belgium,BEL,2012,5.1477056
Renewables,Belgium,BEL,2013,5.4598446
Renewables,Belgium,BEL,2014,6.152073
Renewables,Belgium,BEL,2015,6.7979774
Renewables,Belgium,BEL,2016,6.4830685
Renewables,Belgium,BEL,2017,7.0611453
Renewables,Belgium,BEL,2018,7.538291
Renewables,Belgium,BEL,2019,8.078669
Renewables,Belgium,BEL,2020,10.863382
Renewables,Belgium,BEL,2021,9.544263
Renewables,Belgium,BEL,2022,10.829778
Renewables,Belgium,BEL,2023,12.525129
Renewables,Brazil,BRA,2000,42.443245
Renewables,Brazil,BRA,2001,38.569214
Renewables,Brazil,BRA,2002,40.180744
Renewables,Brazil,BRA,2003,41.64891
Renewables,Brazil,BRA,2004,41.635994
Renewables,Brazil,BRA,2005,42.51229
Renewables,Brazil,BRA,2006,42.397827
Renewables,Brazil,BRA,2007,43.479145
Renewables,Brazil,BRA,2008,42.63199
Renewables,Brazil,BRA,2009,45.54154
Renewables,Brazil,BRA,2010,43.85847
Renewables,Brazil,BRA,2011,43.93462
Renewables,Brazil,BRA,2012,41.70022
Renewables,Brazil,BRA,2013,39.92749
Renewables,Brazil,BRA,2014,38.842846
Renewables,Brazil,BRA,2015,40.033836
Renewables,Brazil,BRA,2016,42.97847
Renewables,Brazil,BRA,2017,42.650604
Renewables,Brazil,BRA,2018,45.428116
Renewables,Brazil,BRA,2019,46.808254
Renewables,Brazil,BRA,2020,48.693333
Renewables,Brazil,BRA,2021,44.914055
Renewables,Brazil,BRA,2022,48.832825
Renewables,Brazil,BRA,2023,50.33141
Renewables,Bulgaria,BGR,2000,3.578958
Renewables,Bulgaria,BGR,2001,2.159837
Renewables,Bulgaria,BGR,2002,2.835246
Renewables,Bulgaria,BGR,2003,3.8543482
Renewables,Bulgaria,BGR,2004,4.1520047
Renewables,Bulgaria,BGR,2005,5.2177896
Renewables,Bulgaria,BGR,2006,5.0039926
Renewables,Bulgaria,BGR,2007,3.4964986
Renewables,Bulgaria,BGR,2008,3.587999
Renewables,Bulgaria,BGR,2009,5.116166
Renewables,Bulgaria,BGR,2010,7.6581745
Renewables,Bulgaria,BGR,2011,4.874571
Renewables,Bulgaria,BGR,2012,7.2071776
Renewables,Bulgaria,BGR,2013,10.177441
Renewables,Bulgaria,BGR,2014,10.104898
Renewables,Bulgaria,BGR,2015,11.299108
Renewables,Bulgaria,BGR,2016,9.809312
Renewables,Bulgaria,BGR,2017,8.443123
Renewables,Bulgaria,BGR,2018,12.588994
Renewables,Bulgaria,BGR,2019,10.773653
Renewables,Bulgaria,BGR,2020,11.53778
Renewables,Bulgaria,BGR,2021,13.715241
Renewables,Bulgaria,BGR,2022,12.46647
Renewables,Bulgaria,BGR,2023,15.011163
Renewables,Canada,CAN,2000,29.767815
Renewables,Canada,CAN,2001,28.20141
Renewables,Canada,CAN,2002,28.546556
Renewables,Canada,CAN,2003,27.180016
Renewables,Canada,CAN,2004,26.827923
Renewables,Canada,CAN,2005,28.265472
Renewables,Canada,CAN,2006,27.618176
Renewables,Canada,CAN,2007,27.695152
Renewables,Canada,CAN,2008,28.591097
Renewables,Canada,CAN,2009,29.210728
Renewables,Canada,CAN,2010,27.808294
Renewables,Canada,CAN,2011,28.648472
Renewables,Canada,CAN,2012,29.00381
Renewables,Canada,CAN,2013,28.980621
Renewables,Canada,CAN,2014,28.198492
Renewables,Canada,CAN,2015,28.918821
Renewables,Canada,CAN,2016,29.662228
Renewables,Canada,CAN,2017,29.78379
Renewables,Canada,CAN,2018,28.792355
Renewables,Canada,CAN,2019,28.550873
Renewables,Canada,CAN,2020,30.752234
Renewables,Canada,CAN,2021,30.284687
Renewables,Canada,CAN,2022,30.560762
Renewables,Canada,CAN,2023,29.263187
Renewables,Chile,CHL,2000,19.783125
Renewables,Chile,CHL,2001,22.047363
Renewables,Chile,CHL,2002,22.87545
Renewables,Chile,CHL,2003,22.010805
Renewables,Chile,CHL,2004,19.43779
Renewables,Chile,CHL,2005,22.099463
Renewables,Chile,CHL,2006,22.957874
Renewables,Chile,CHL,2007,19.440195
Renewables,Chile,CHL,2008,21.59478
Renewables,Chile,CHL,2009,22.96064
Renewables,Chile,CHL,2010,19.835663
Renewables,Chile,CHL,2011,18.481121
Renewables,Chile,CHL,2012,18.747072
Renewables,Chile,CHL,2013,18.79665
Renewables,Chile,CHL,2014,20.39204
Renewables,Chile,CHL,2015,21.905157
Renewables,Chile,CHL,2016,20.180143
Renewables,Chile,CHL,2017,22.318325
Renewables,Chile,CHL,2018,24.333767
Renewables,Chile,CHL,2019,23.463417
Renewables,Chile,CHL,2020,25.859335
Renewables,Chile,CHL,2021,24.355661
Renewables,Chile,CHL,2022,27.08363
Renewables,Chile,CHL,2023,30.532255
Renewables,China,CHN,2000,5.656926
Renewables,China,CHN,2001,6.6186247
Renewables,China,CHN,2002,6.2804885
Renewables,China,CHN,2003,5.30111
Renewables,China,CHN,2004,5.60094
Renewables,China,CHN,2005,5.5544806
Renewables,China,CHN,2006,5.577841
Renewables,China,CHN,2007,5.7195926
Renewables,China,CHN,2008,7.2738767
Renewables,China,CHN,2009,6.9355316
Renewables,China,CHN,2010,7.6156235
Renewables,China,CHN,2011,7.083536
Renewables,China,CHN,2012,8.521457
Renewables,China,CHN,2013,8.958172
Renewables,China,CHN,2014,10.227447
Renewables,China,CHN,2015,10.835855
Renewables,China,CHN,2016,11.725009
Renewables,China,CHN,2017,12.291223
Renewables,China,CHN,2018,12.862764
Renewables,China,CHN,2019,13.459068
Renewables,China,CHN,2020,14.080283
Renewables,China,CHN,2021,14.896213
Renewables,China,CHN,2022,15.9457655
Renewables,China,CHN,2023,16.164698
Renewables,Colombia,COL,2000,29.508314
Renewables,Colombia,COL,2001,29.830153
Renewables,Colombia,COL,2002,31.78181
Renewables,Colombia,COL,2003,32.990623
Renewables,Colombia,COL,2004,33.021286
Renewables,Colombia,COL,2005,34.17347
Renewables,Colombia,COL,2006,32.25097
Renewables,Colombia,COL,2007,32.76647
Renewables,Colombia,COL,2008,32.606388
Renewables,Colombia,COL,2009,29.99507
Renewables,Colombia,COL,2010,28.606323
Renewables,Colombia,COL,2011,32.644135
Renewables,Colombia,COL,2012,30.217394
Renewables,Colombia,COL,2013,27.414104
Renewables,Colombia,COL,2014,26.4035
Renewables,Colombia,COL,2015,27.78511
Renewables,Colombia,COL,2016,25.639427
Renewables,Colombia,COL,2017,30.291828
Renewables,Colombia,COL,2018,29.727283
Renewables,Colombia,COL,2019,28.663414
Renewables,Colombia,COL,2020,29.010368
Renewables,Colombia,COL,2021,30.987612
Renewables,Colombia,COL,2022,30.924702
Renewables,Colombia,COL,2023,28.916952
Renewables,Croatia,HRV,2000,19.766321
Renewables,Croatia,HRV,2001,20.779488
Renewables,Croatia,HRV,2002,16.806644
Renewables,Croatia,HRV,2003,14.887468
Renewables,Croatia,HRV,2004,19.898252
Renewables,Croatia,HRV,2005,18.501064
Renewables,Croatia,HRV,2006,17.52409
Renewables,Croatia,HRV,2007,12.393234
Renewables,Croatia,HRV,2008,15.262363
Renewables,Croatia,HRV,2009,19.716614
Renewables,Croatia,HRV,2010,23.851255
Renewables,Croatia,HRV,2011,15.510488
Renewables,Croatia,HRV,2012,16.895237
Renewables,Croatia,HRV,2013,26.756195
Renewables,Croatia,HRV,2014,28.475935
Renewables,Croatia,HRV,2015,22.67194
Renewables,Croatia,HRV,2016,23.881334
Renewables,Croatia,HRV,2017,20.280275
Renewables,Croatia,HRV,2018,27.056107
Renewables,Croatia,HRV,2019,24.222437
Renewables,Croatia,HRV,2020,26.004786
Renewables,Croatia,HRV,2021,29.736883
Renewables,Croatia,HRV,2022,26.013306
Renewables,Croatia,HRV,2023,31.566439
Renewables,Czechia,CZE,2000,1.5951673
Renewables,Czechia,CZE,2001,1.6955769
Renewables,Czechia,CZE,2002,1.9760944
Renewables,Czechia,CZE,2003,1.2228435
Renewables,Czechia,CZE,2004,1.6074102
Renewables,Czechia,CZE,2005,1.778649
Renewables,Czechia,CZE,2006,1.9904531
Renewables,Czechia,CZE,2007,1.9663903
Renewables,Czechia,CZE,2008,2.3974464
Renewables,Czechia,CZE,2009,3.2484796
Renewables,Czechia,CZE,2010,3.8938859
Renewables,Czechia,CZE,2011,4.9096026
Renewables,Czechia,CZE,2012,5.3718815
Renewables,Czechia,CZE,2013,6.2181935
Renewables,Czechia,CZE,2014,6.416
Renewables,Czechia,CZE,2015,6.6330338
Renewables,Czechia,CZE,2016,6.700512
Renewables,Czechia,CZE,2017,6.499982
Renewables,Czechia,CZE,2018,6.3605146
Renewables,Czechia,CZE,2019,6.9432154
Renewables,Czechia,CZE,2020,7.7524385
Renewables,Czechia,CZE,2021,7.481806
Renewables,Czechia,CZE,2022,7.5352736
Renewables,Czechia,CZE,2023,7.9845033
Renewables,Denmark,DNK,2000,7.0956717
Renewables,Denmark,DNK,2001,7.4025145
Renewables,Denmark,DNK,2002,8.58695
Renewables,Denmark,DNK,2003,9.462797
Renewables,Denmark,DNK,2004,11.729119
Renewables,Denmark,DNK,2005,12.474308
Renewables,Denmark,DNK,2006,10.684707
Renewables,Denmark,DNK,2007,12.466456
Renewables,Denmark,DNK,2008,12.62092
Renewables,Denmark,DNK,2009,13.378912
Renewables,Denmark,DNK,2010,15.567867
Renewables,Denmark,DNK,2011,19.240635
Renewables,Denmark,DNK,2012,22.003109
Renewables,Denmark,DNK,2013,22.68556
Renewables,Denmark,DNK,2014,26.237986
Renewables,Denmark,DNK,2015,28.001373
Renewables,Denmark,DNK,2016,26.942242
Renewables,Denmark,DNK,2017,31.503704
Renewables,Denmark,DNK,2018,30.349339
Renewables,Denmark,DNK,2019,34.10149
Renewables,Denmark,DNK,2020,38.468384
Renewables,Denmark,DNK,2021,40.294327
Renewables,Denmark,DNK,2022,41.246773
Renewables,Denmark,DNK,2023,42.73486
Renewables,Ecuador,ECU,2000,21.61393
Renewables,Ecuador,ECU,2001,19.692354
Renewables,Ecuador,ECU,2002,21.095179
Renewables,Ecuador,ECU,2003,19.533443
Renewables,Ecuador,ECU,2004,18.734915
Renewables,Ecuador,ECU,2005,16.596605
Renewables,Ecuador,ECU,2006,16.251612
Renewables,Ecuador,ECU,2007,19.557274
Renewables,Ecuador,ECU,2008,22.617527
Renewables,Ecuador,ECU,2009,18.929247
Renewables,Ecuador,ECU,2010,15.955793
Renewables,Ecuador,ECU,2011,19.212603
Renewables,Ecuador,ECU,2012,19.8579
Renewables,Ecuador,ECU,2013,17.394707
Renewables,Ecuador,ECU,2014,17.304941
Renewables,Ecuador,ECU,2015,19.689713
Renewables,Ecuador,ECU,2016,23.698437
Renewables,Ecuador,ECU,2017,28.42279
Renewables,Ecuador,ECU,2018,27.421818
Renewables,Ecuador,ECU,2019,31.70298
Renewables,Ecuador,ECU,2020,36.008568
Renewables,Ecuador,ECU,2021,32.326263
Renewables,Ecuador,ECU,2022,29.61888
Renewables,Ecuador,ECU,2023,28.97765
Renewables,Egypt,EGY,2000,7.416067
Renewables,Egypt,EGY,2001,7.225908
Renewables,Egypt,EGY,2002,6.795775
Renewables,Egypt,EGY,2003,5.9376993
Renewables,Egypt,EGY,2004,5.6346426
Renewables,Egypt,EGY,2005,5.385707
Renewables,Egypt,EGY,2006,5.1723156
Renewables,Egypt,EGY,2007,5.363156
Renewables,Egypt,EGY,2008,5.4142365
Renewables,Egypt,EGY,2009,4.8005958
Renewables,Egypt,EGY,2010,4.4617195
Renewables,Egypt,EGY,2011,4.315468
Renewables,Egypt,EGY,2012,4.160286
Renewables,Egypt,EGY,2013,4.15519
Renewables,Egypt,EGY,2014,4.1552024
Renewables,Egypt,EGY,2015,4.3093953
Renewables,Egypt,EGY,2016,4.1127086
Renewables,Egypt,EGY,2017,3.8524866
Renewables,Egypt,EGY,2018,4.065821
Renewables,Egypt,EGY,2019,5.1530914
Renewables,Egypt,EGY,2020,6.528981
Renewables,Egypt,EGY,2021,6.0273504
Renewables,Egypt,EGY,2022,5.699291
Renewables,Egypt,EGY,2023,5.891331
Renewables,Estonia,EST,2000,0.34300694
Renewables,Estonia,EST,2001,0.15898865
Renewables,Estonia,EST,2002,0.18508367
Renewables,Estonia,EST,2003,0.21938756
Renewables,Estonia,EST,2004,0.2892184
Renewables,Estonia,EST,2005,0.5010425
Renewables,Estonia,EST,2006,0.6115425
Renewables,Estonia,EST,2007,0.59698224
Renewables,Estonia,EST,2008,0.91512406
Renewables,Estonia,EST,2009,2.8205373
Renewables,Estonia,EST,2010,4.5134435
Renewables,Estonia,EST,2011,5.002608
Renewables,Estonia,EST,2012,6.1861205
Renewables,Estonia,EST,2013,4.875871
Renewables,Estonia,EST,2014,5.822954
Renewables,Estonia,EST,2015,6.8995023
Renewables,Estonia,EST,2016,6.7311354
Renewables,Estonia,EST,2017,7.1341434
Renewables,Estonia,EST,2018,8.032092
Renewables,Estonia,EST,2019,10.686006
Renewables,Estonia,EST,2020,15.784544
Renewables,Estonia,EST,2021,14.641426
Renewables,Estonia,EST,2022,13.766856
Renewables,Estonia,EST,2023,15.521677
Renewables,Finland,FIN,2000,19.816307
Renewables,Finland,FIN,2001,17.827953
Renewables,Finland,FIN,2002,16.364536
Renewables,Finland,FIN,2003,14.705513
Renewables,Finland,FIN,2004,19.619965
Renewables,Finland,FIN,2005,19.669651
Renewables,Finland,FIN,2006,17.648571
Renewables,Finland,FIN,2007,18.949663
Renewables,Finland,FIN,2008,22.497007
Renewables,Finland,FIN,2009,19.203804
Renewables,Finland,FIN,2010,19.707203
Renewables,Finland,FIN,2011,21.06651
Renewables,Finland,FIN,2012,25.105116
Renewables,Finland,FIN,2013,22.765919
Renewables,Finland,FIN,2014,24.830048
Renewables,Finland,FIN,2015,28.261705
Renewables,Finland,FIN,2016,26.694275
Renewables,Finland,FIN,2017,28.758484
Renewables,Finland,FIN,2018,28.735558
Renewables,Finland,FIN,2019,29.32629
Renewables,Finland,FIN,2020,33.45363
Renewables,Finland,FIN,2021,35.85605
Renewables,Finland,FIN,2022,35.68258
Renewables,Finland,FIN,2023,35.936253
Renewables,France,FRA,2000,6.7216315
Renewables,France,FRA,2001,7.4109597
Renewables,France,FRA,2002,6.1641173
Renewables,France,FRA,2003,5.9472837
Renewables,France,FRA,2004,5.953116
Renewables,France,FRA,2005,5.362479
Renewables,France,FRA,2006,5.9662986
Renewables,France,FRA,2007,6.631294
Renewables,France,FRA,2008,7.6250157
Renewables,France,FRA,2009,7.709266
Renewables,France,FRA,2010,8.210716
Renewables,France,FRA,2011,7.181137
Renewables,France,FRA,2012,9.037564
Renewables,France,FRA,2013,10.23553
Renewables,France,FRA,2014,10.241491
Renewables,France,FRA,2015,9.901025
Renewables,France,FRA,2016,10.735397
Renewables,France,FRA,2017,10.140911
Renewables,France,FRA,2018,11.915838
Renewables,France,FRA,2019,12.15705
Renewables,France,FRA,2020,14.716146
Renewables,France,FRA,2021,13.6294365
Renewables,France,FRA,2022,14.591658
Renewables,France,FRA,2023,16.940176
Renewables,Germany,DEU,2000,2.8871114
Renewables,Germany,DEU,2001,2.9411676
Renewables,Germany,DEU,2002,3.5386324
Renewables,Germany,DEU,2003,3.6419902
Renewables,Germany,DEU,2004,4.516598
Renewables,Germany,DEU,2005,5.208511
Renewables,Germany,DEU,2006,6.0263686
Renewables,Germany,DEU,2007,7.6538005
Renewables,Germany,DEU,2008,7.817749
Renewables,Germany,DEU,2009,8.454232
Renewables,Germany,DEU,2010,8.792499
Renewables,Germany,DEU,2011,10.566928
Renewables,Germany,DEU,2012,11.899734
Renewables,Germany,DEU,2013,12.063284
Renewables,Germany,DEU,2014,13.335284
Renewables,Germany,DEU,2015,14.878483
Renewables,Germany,DEU,2016,14.665688
Renewables,Germany,DEU,2017,16.26483
Renewables,Germany,DEU,2018,17.168362
Renewables,Germany,DEU,2019,18.82998
Renewables,Germany,DEU,2020,21.123863
Renewables,Germany,DEU,2021,19.06692
Renewables,Germany,DEU,2022,21.36138
Renewables,Germany,DEU,2023,24.394201
Renewables,Greece,GRC,2000,3.2847326
Renewables,Greece,GRC,2001,2.296041
Renewables,Greece,GRC,2002,2.7831924
Renewables,Greece,GRC,2003,4.2976427
Renewables,Greece,GRC,2004,4.2918515
Renewables,Greece,GRC,2005,4.6005774
Renewables,Greece,GRC,2006,5.44987
Renewables,Greece,GRC,2007,3.3446171
Renewables,Greece,GRC,2008,4.1339064
Renewables,Greece,GRC,2009,5.996017
Renewables,Greece,GRC,2010,8.131609
Renewables,Greece,GRC,2011,6.3986807
Renewables,Greece,GRC,2012,8.401619
Renewables,Greece,GRC,2013,12.436178
Renewables,Greece,GRC,2014,11.320253
Renewables,Greece,GRC,2015,13.459677
Renewables,Greece,GRC,2016,13.661964
Renewables,Greece,GRC,2017,12.052897
Renewables,Greece,GRC,2018,13.840273
Renewables,Greece,GRC,2019,14.172345
Renewables,Greece,GRC,2020,17.601542
Renewables,Greece,GRC,2021,20.09628
Renewables,Greece,GRC,2022,19.641994
Renewables,Greece,GRC,2023,21.644836
Renewables,Hong Kong,HKG,2008,0.000801729
Renewables,Hong Kong,HKG,2009,0.000993722
Renewables,Hong Kong,HKG,2010,0.05381598
Renewables,Hong Kong,HKG,2011,0.13770953
Renewables,Hong Kong,HKG,2012,0.061687157
Renewables,Hong Kong,HKG,2013,0.1611944
Renewables,Hong Kong,HKG,2014,0.15181382
Renewables,Hong Kong,HKG,2015,0.20598702
Renewables,Hong Kong,HKG,2016,0.20709695
Renewables,Hong Kong,HKG,2017,0.2106131
Renewables,Hong Kong,HKG,2018,0.24167377
Renewables,Hong Kong,HKG,2019,0.25547945
Renewables,Hong Kong,HKG,2020,0.4387561
Renewables,Hong Kong,HKG,2021,0.6320362
Renewables,Hong Kong,HKG,2022,0.9528749
Renewables,Hong Kong,HKG,2023,0.9380849
Renewables,Hungary,HUN,2000,0.261336
Renewables,Hungary,HUN,2001,0.26867232
Renewables,Hungary,HUN,2002,0.25034344
Renewables,Hungary,HUN,2003,0.35918176
Renewables,Hungary,HUN,2004,1.0114594
Renewables,Hungary,HUN,2005,1.9246767
Renewables,Hungary,HUN,2006,1.5934231
Renewables,Hungary,HUN,2007,2.089157
Renewables,Hungary,HUN,2008,3.1521368
Renewables,Hungary,HUN,2009,4.0226183
Renewables,Hungary,HUN,2010,4.081326
Renewables,Hungary,HUN,2011,3.75528
Renewables,Hungary,HUN,2012,3.8991413
Renewables,Hungary,HUN,2013,4.2139344
Renewables,Hungary,HUN,2014,4.9268494
Renewables,Hungary,HUN,2015,4.698194
Renewables,Hungary,HUN,2016,4.6759534
Renewables,Hungary,HUN,2017,4.5672145
Renewables,Hungary,HUN,2018,4.958271
Renewables,Hungary,HUN,2019,5.7964964
Renewables,Hungary,HUN,2020,7.0143948
Renewables,Hungary,HUN,2021,7.9829783
Renewables,Hungary,HUN,2022,9.2652645
Renewables,Hungary,HUN,2023,10.97823
Renewables,Iceland,ISL,2007,74.30169
Renewables,India,IND,2000,6.398104
Renewables,India,IND,2001,6.0226192
Renewables,India,IND,2002,5.529273
Renewables,India,IND,2003,5.445053
Renewables,India,IND,2004,7.278265
Renewables,India,IND,2005,6.731385
Renewables,India,IND,2006,7.539817
Renewables,India,IND,2007,7.681195
Renewables,India,IND,2008,7.093329
Renewables,India,IND,2009,6.352798
Renewables,India,IND,2010,6.450954
Renewables,India,IND,2011,7.426478
Renewables,India,IND,2012,6.692072
Renewables,India,IND,2013,7.3276463
Renewables,India,IND,2014,7.3362403
Renewables,India,IND,2015,7.1391196
Renewables,India,IND,2016,6.973517
Renewables,India,IND,2017,7.4859
Renewables,India,IND,2018,7.9542136
Renewables,India,IND,2019,8.904294
Renewables,India,IND,2020,9.739235
Renewables,India,IND,2021,9.488208
Renewables,India,IND,2022,10.273168
Renewables,India,IND,2023,9.676426
Renewables,Indonesia,IDN,2000,3.733831
Renewables,Indonesia,IDN,2001,4.1125903
Renewables,Indonesia,IDN,2002,3.6303015
Renewables,Indonesia,IDN,2003,3.1624913
Renewables,Indonesia,IDN,2004,3.3661623
Renewables,Indonesia,IDN,2005,3.4541986
Renewables,Indonesia,IDN,2006,3.1702235
Renewables,Indonesia,IDN,2007,3.31408
Renewables,Indonesia,IDN,2008,3.5247178
Renewables,Indonesia,IDN,2009,3.6053057
Renewables,Indonesia,IDN,2010,4.3475184
Renewables,Indonesia,IDN,2011,3.431125
Renewables,Indonesia,IDN,2012,3.5263355
Renewables,Indonesia,IDN,2013,4.4679456
Renewables,Indonesia,IDN,2014,4.608102
Renewables,Indonesia,IDN,2015,3.9044187
Renewables,Indonesia,IDN,2016,5.6316724
Renewables,Indonesia,IDN,2017,5.4710994
Renewables,Indonesia,IDN,2018,7.7867928
Renewables,Indonesia,IDN,2019,8.279649
Renewables,Indonesia,IDN,2020,10.217818
Renewables,Indonesia,IDN,2021,10.79372
Renewables,Indonesia,IDN,2022,9.899512
Renewables,Indonesia,IDN,2023,10.446613
Renewables,Iran,IRN,2000,0.8082891
Renewables,Iran,IRN,2001,0.8181908
Renewables,Iran,IRN,2002,1.4433478
Renewables,Iran,IRN,2003,1.6837656
Renewables,Iran,IRN,2004,1.8843321
Renewables,Iran,IRN,2005,2.1426384
Renewables,Iran,IRN,2006,2.500738
Renewables,Iran,IRN,2007,2.2706358
Renewables,Iran,IRN,2008,0.9233144
Renewables,Iran,IRN,2009,0.8159316
Renewables,Iran,IRN,2010,1.1913837
Renewables,Iran,IRN,2011,1.1921026
Renewables,Iran,IRN,2012,1.3767738
Renewables,Iran,IRN,2013,1.5277675
Renewables,Iran,IRN,2014,1.444072
Renewables,Iran,IRN,2015,1.320366
Renewables,Iran,IRN,2016,1.4484855
Renewables,Iran,IRN,2017,1.5695099
Renewables,Iran,IRN,2018,0.92631114
Renewables,Iran,IRN,2019,2.8355055
Renewables,Iran,IRN,2020,1.9334664
Renewables,Iran,IRN,2021,1.2263017
Renewables,Iran,IRN,2022,1.2014121
Renewables,Iran,IRN,2023,1.8229214
Renewables,Iraq,IRQ,2017,1.0475221
Renewables,Iraq,IRQ,2018,0.98314315
Renewables,Iraq,IRQ,2019,2.2004015
Renewables,Ireland,IRL,2000,2.034373
Renewables,Ireland,IRL,2001,1.6607853
Renewables,Ireland,IRL,2002,2.2350235
Renewables,Ireland,IRL,2003,1.8804967
Renewables,Ireland,IRL,2004,2.2461925
Renewables,Ireland,IRL,2005,2.8786287
Renewables,Ireland,IRL,2006,3.6557345
Renewables,Ireland,IRL,2007,4.1544456
Renewables,Ireland,IRL,2008,5.4890666
Renewables,Ireland,IRL,2009,7.0551596
Renewables,Ireland,IRL,2010,6.468354
Renewables,Ireland,IRL,2011,9.50042
Renewables,Ireland,IRL,2012,9.308356
Renewables,Ireland,IRL,2013,10.137973
Renewables,Ireland,IRL,2014,11.478303
Renewables,Ireland,IRL,2015,13.121304
Renewables,Ireland,IRL,2016,11.98258
Renewables,Ireland,IRL,2017,14.191961
Renewables,Ireland,IRL,2018,15.6791315
Renewables,Ireland,IRL,2019,18.009615
Renewables,Ireland,IRL,2020,21.518867
Renewables,Ireland,IRL,2021,18.387724
Renewables,Ireland,IRL,2022,20.03623
Renewables,Ireland,IRL,2023,22.302807
Renewables,Israel,ISR,2000,0.04031588
Renewables,Israel,ISR,2001,0.0258593
Renewables,Israel,ISR,2002,0.09087086
Renewables,Israel,ISR,2003,0.10240744
Renewables,Israel,ISR,2004,0.09672579
Renewables,Israel,ISR,2005,0.119960636
Renewables,Israel,ISR,2006,0.0694792
Renewables,Israel,ISR,2007,0.061499506
Renewables,Israel,ISR,2008,0.070539854
Renewables,Israel,ISR,2009,0.1537155
Renewables,Israel,ISR,2010,0.23017603
Renewables,Israel,ISR,2011,0.368569
Renewables,Israel,ISR,2012,0.52630293
Renewables,Israel,ISR,2013,0.6158397
Renewables,Israel,ISR,2014,1.0545208
Renewables,Israel,ISR,2015,1.3535545
Renewables,Israel,ISR,2016,1.8459212
Renewables,Israel,ISR,2017,1.8471863
Renewables,Israel,ISR,2018,1.9937472
Renewables,Israel,ISR,2019,3.0705597
Renewables,Israel,ISR,2020,4.2514257
Renewables,Israel,ISR,2021,5.162033
Renewables,Israel,ISR,2022,5.6662054
Renewables,Israel,ISR,2023,7.0659175
Renewables,Italy,ITA,2000,7.155644
Renewables,Italy,ITA,2001,7.6085052
Renewables,Italy,ITA,2002,6.7783756
Renewables,Italy,ITA,2003,6.33908
Renewables,Italy,ITA,2004,7.220356
Renewables,Italy,ITA,2005,6.4335437
Renewables,Italy,ITA,2006,6.729988
Renewables,Italy,ITA,2007,6.431969
Renewables,Italy,ITA,2008,8.19532
Renewables,Italy,ITA,2009,10.585501
Renewables,Italy,ITA,2010,11.430808
Renewables,Italy,ITA,2011,12.443046
Renewables,Italy,ITA,2012,14.165738
Renewables,Italy,ITA,2013,17.610695
Renewables,Italy,ITA,2014,19.739758
Renewables,Italy,ITA,2015,17.510365
Renewables,Italy,ITA,2016,17.231768
Renewables,Italy,ITA,2017,16.370815
Renewables,Italy,ITA,2018,17.727497
Renewables,Italy,ITA,2019,17.864973
Renewables,Italy,ITA,2020,20.03473
Renewables,Italy,ITA,2021,18.57917
Renewables,Italy,ITA,2022,16.526909
Renewables,Italy,ITA,2023,19.27818
Renewables,Japan,JPN,2000,4.8190794
Renewables,Japan,JPN,2001,4.7145886
Renewables,Japan,JPN,2002,4.7228813
Renewables,Japan,JPN,2003,5.3383565
Renewables,Japan,JPN,2004,5.2529583
Renewables,Japan,JPN,2005,4.7229195
Renewables,Japan,JPN,2006,5.2366915
Renewables,Japan,JPN,2007,4.6928535
Renewables,Japan,JPN,2008,4.7652874
Renewables,Japan,JPN,2009,4.9600253
Renewables,Japan,JPN,2010,5.649895
Renewables,Japan,JPN,2011,5.6971593
Renewables,Japan,JPN,2012,5.6249747
Renewables,Japan,JPN,2013,6.106115
Renewables,Japan,JPN,2014,6.918495
Renewables,Japan,JPN,2015,8.037719
Renewables,Japan,JPN,2016,7.962104
Renewables,Japan,JPN,2017,8.4127655
Renewables,Japan,JPN,2018,9.054853
Renewables,Japan,JPN,2019,9.284181
Renewables,Japan,JPN,2020,10.928532
Renewables,Japan,JPN,2021,11.268134
Renewables,Japan,JPN,2022,11.606308
Renewables,Japan,JPN,2023,12.584244
Renewables,Kazakhstan,KAZ,2000,6.022824
Renewables,Kazakhstan,KAZ,2001,5.7042646
Renewables,Kazakhstan,KAZ,2002,6.120414
Renewables,Kazakhstan,KAZ,2003,5.382556
Renewables,Kazakhstan,KAZ,2004,4.7320495
Renewables,Kazakhstan,KAZ,2005,4.457741
Renewables,Kazakhstan,KAZ,2006,4.067664
Renewables,Kazakhstan,KAZ,2007,3.8324938
Renewables,Kazakhstan,KAZ,2008,3.2989428
Renewables,Kazakhstan,KAZ,2009,3.3763013
Renewables,Kazakhstan,KAZ,2010,3.642986
Renewables,Kazakhstan,KAZ,2011,3.1336143
Renewables,Kazakhstan,KAZ,2012,2.8702004
Renewables,Kazakhstan,KAZ,2013,2.8818953
Renewables,Kazakhstan,KAZ,2014,2.9155889
Renewables,Kazakhstan,KAZ,2015,4.0009217
Renewables,Kazakhstan,KAZ,2016,4.511002
Renewables,Kazakhstan,KAZ,2017,4.0515256
Renewables,Kazakhstan,KAZ,2018,3.6561053
